song_id,track_id,title,artist_name,artist_terms,location,lat,lon,tempo,year
SOCMBTX12AB0181E7E,TRAFFCC128F9348D0D,Una Sopita De Tu Propio Chocolate,Angélica María,"['60s pop', 'america', 'girlie pop', 'latin', 'latin pop', 'latino', 'los angeles', 'new orleans', 'singer', 'song writer']","New Orleans, LA",29.95369,-90.07771,114,1997
SOHFNIA12AC4689741,TRAFFEQ12903CF4356,Catharsis Of A Heretic,The Ocean,"['00s', 'acoustic', 'alternative', 'ambient', 'avant-garde', 'avantgarde metal', 'berlin', 'blues', 'canada', 'death metal', 'doom metal', 'doomcore', 'experimental', 'experimental metal', 'experimental music', 'extreme metal', 'folk', 'german', 'germany', 'hardcore', 'london', 'math-core', 'melodic death metal', 'metal', 'metalcore', 'noise core', 'ontario', 'pop rock', 'post rock', 'post-hardcore', 'progressive', 'progressive death metal', 'progressive metal', 'progressive rock', 'punk', 'rock', 'sludge', 'sludge core', 'sludge metal', 'soft rock', 'soul', 'stoner rock', 'symphonic', 'symphonic metal']","London, Ontario, Canada",42.98689,-81.24621,140,2010
SOKIHWH12A8C13AA35,TRAFIPS128F428AF8E,Le Temps Des Cerises,Toots Thielemans,"['ambient', 'baroque', 'bass', 'bebop', 'belgium', 'blues', 'bossa nova', 'brazilian jazz', 'chill-out', 'composer', 'contemporary jazz', 'cool jazz', 'dub', 'easy listening', 'electronic', 'electronica', 'female', 'folk', 'free jazz', 'french', 'funk', 'gothic metal', 'guitar', 'instrumental', 'jazz', 'latin', 'latin jazz', 'lounge', 'mainstream jazz', 'male', 'mellow', 'nederland', 'piano', 'progressive', 'progressive rock', 'relax', 'saxophone', 'smooth jazz', 'soul', 'soul jazz', 'swing', 'synthpop', 'trip hop', 'united states', 'world', 'world fusion']","Brussels, Belgium",50.84838,4.34968,63,1998
SONSFHN12A8C13463E,TRAFIQB128F423DCBA,Stumblin' Man (Album),Tad,"['90s', 'alternative', 'alternative metal', 'alternative pop rock', 'alternative rock', 'canada', 'electronic', 'european', 'folk rock', 'funk metal', 'garage rock', 'germany', 'grunge', 'hard rock', 'hardcore', 'heavy metal', 'heavy rock', 'indie rock', 'industrial', 'metal', 'nederland', 'noise', 'noise rock', 'pop', 'psychedelic rock', 'punk', 'rock', 'rockabilly', 'rotation', 'seattle', 'seattle music', 'soundtrack', 'sub pop bands', 'sub pop records', 'united states']","Seattle, WA",47.60356,-122.32944,158,1991
SOKJBKQ12A8C143666,TRAFRYJ128F92E638B,Memorabilia,Nine Inch Nails,"['80s', 'aggressive', 'alternative', 'alternative metal', 'alternative rock', 'ambient', 'classic', 'cover', 'dark', 'drone', 'electronic', 'guitar', 'heavy', 'industrial', 'industrial metal', 'industrial rock', 'instrumental', 'metal', 'new wave', 'noise', 'piano', 'pop', 'progressive', 'progressive rock', 'rock', 'solo', 'soul', 'soundtrack', 'synthpop']","Cleveland, OH",41.50471,-81.69074,134,1994
SOAPQCG12AB017AAAB,TRAFRBN128F93095F4,Just Want To See Ya,Pacha Massive,"['acid jazz', 'alternative rap', 'american', 'baila latina', 'broken beat', 'chill-out', 'club dance', 'deep house', 'disco', 'downtempo', 'dub', 'electronic', 'electronica', 'female vocalist', 'female vocals', 'funk', 'funk soul', 'fusion', 'hip hop', 'house', 'jazz', 'jungle music', 'latin', 'latin dance', 'latin electronica', 'latino', 'lounge', 'male vocalist', 'mellow', 'new york', 'radio 16', 'radioparadise', 'rap', 'reggae', 'sexy female vocals', 'singer-songwriter', 'soulful', 'spanish', 'techno', 'trip hop', 'world fusion']","New York, NY",40.71455,-74.00712,140,2009
SONGVVU12AB018719F,TRAFRQY128F93186FB,Perfection Design,Amoral,"['00s', 'abstract', 'black metal', 'brutal death metal', 'death metal', 'death/thrash metal', 'doom metal', 'electro', 'electronic', 'emo', 'finish', 'finnish heavy metal', 'glam metal', 'gothic metal', 'hard rock', 'hardcore', 'heavy metal', 'industrial', 'instrumental', 'melodic', 'melodic death metal', 'melodic metal', 'metal', 'metalcore', 'nu metal', 'pop rock', 'power metal', 'progressive', 'progressive death metal', 'progressive metal', 'psychedelic', 'rock', 'speed metal', 'tech metal', 'technical', 'technical death metal', 'techno', 'thrash metal', 'trance', 'trash metal']","Helsinki, Finland",60.17116,24.93258,140,2009
SOYXFNV12AB0182DEA,TRAFLGM128F9358F47,Nos plus belles années,Miossec,"['acoustic', 'acoustic rock', 'alternative', 'alternative rock', 'art rock', 'belgian music', 'belgium', 'big beat', 'breton', 'british pop', 'chanson', 'chanson francaise', 'downtempo', 'electro', 'electronic', 'europop', 'experimental', 'folk rock', 'francophone', 'french', 'french pop', 'french rock', 'french touch', 'frenchcore', 'hip hop', 'house', 'indie', 'indie pop', 'indie rock', 'ironic', 'male vocalist', 'metal', 'new wave', 'noise', 'nouvelle scene francaise', 'poetry', 'pop', 'pop rock', 'punk', 'rock', 'rock francais', 'singer-songwriter', 'spoken word', 'synthpop', 'tech house', 'united states']","Brest, France",48.39023,-4.48622,110,2009
SOIQQIX12AB018827D,TRAFLYL128F932DB93,Live At Brixton Academy 1999,Atari Teenage Riot,"['acid', 'alternative', 'alternative metal', 'alternative rock', 'bass music', 'breakbeat', 'breakcore', 'dance', 'digital hardcore', 'downtempo', 'dub', 'electro', 'electroclash', 'electronic', 'electronica', 'experimental', 'funk', 'future jazz', 'gabba', 'germany', 'glitch', 'grindcore', 'happy hardcore', 'hard house', 'hardcore', 'hardcore punk', 'hardcore techno', 'hip hop', 'illbient', 'indie', 'indie rock', 'industrial', 'industrial metal', 'industrial rock', 'jungle music', 'nintendocore', 'noise', 'pop rock', 'punk', 'rap', 'reggae', 'rhythm noise', 'rock', 'soundtrack', 'speedcore', 'stoner rock', 'synth punk', 'techno']","Berlin, Germany",52.51607,13.37698,74,2000
SOPPBPK12A8C14683C,TRAFHRS128F14599C0,Secret Smile,Semisonic,"['80s', '90s', 'acoustic', 'alternative', 'alternative pop rock', 'alternative rock', 'ambient', 'american', 'ballad', 'british', 'british pop', 'chill-out', 'classic rock', 'dance', 'downtempo', 'electronic', 'emo', 'female vocalist', 'folk', 'germany', 'grunge', 'heavy metal', 'hip hop', 'indie', 'indie pop', 'indie rock', 'industrial', 'male vocalist', 'mellow', 'metal', 'modern rock', 'piano', 'pop', 'pop rock', 'pop underground', 'post-grunge', 'power pop', 'progressive rock', 'punk', 'rock', 'singer-songwriter', 'soft rock', 'soundtrack', 'united states']","Minneapolis, MN",44.97903,-93.26493,99,1998
SOEVQPU12A6D4FCC09,TRAFYNE128F422F3CB,Within (Album Version),A Perfect Murder,"['alternative metal', 'black metal', 'california', 'canada', 'canadian', 'christian', 'classical', 'dark wave', 'death metal', 'doom metal', 'drums', 'ebm', 'emo', 'gothic doom metal', 'gothic metal', 'groove', 'groove metal', 'hardcore', 'hardcore metal', 'hardcore punk', 'heavy metal', 'indie', 'industrial', 'industrial metal', 'melodic black metal', 'melodic death metal', 'melodic hardcore', 'metal', 'metalcore', 'montreal', 'moshcore', 'new york hardcore', 'nu metal', 'pop metal', 'posi', 'post-hardcore', 'punk', 'quebec', 'rock', 'screamo', 'southern rock', 'straight edge', 'sympho black metal', 'synthpop', 'thrash core', 'thrash metal']",CA,37.27188,-119.27023,146,2007
SOZPBWN12A58A7C3C4,TRAFYYU128F4229376,Depressionista,Every Time I Die,"['alternative metal', 'brutal', 'grunge', 'hardcore', 'hardcore punk', 'heavy metal', 'loud', 'math-core', 'metal', 'metalcore', 'party music', 'rock', 'screamo', 'southern', 'southern rock']","Buffalo, New York",42.88544,-78.87846,96,2007
SODJUSQ12A8AE486C6,TRAFYGA128F425A92C,Missionary Man,Eurythmics,"['70s', 'acoustic', 'ballad', 'classic', 'cover', 'dance rock', 'dark', 'electronic', 'emotional', 'england', 'experimental', 'london', 'new wave', 'pop', 'rock', 'romantic', 'song writer', 'soul', 'soundtrack', 'synth', 'synthpop', 'vocal', 'wave']","London, England",51.50632,-0.12714,125,1986
SOBKWVC12A8C13F95C,TRAFYRO128F42ACFC7,Traveller,Talvin Singh,"['acid jazz', 'alternative', 'alternative rock', 'ambient', 'ballad', 'bhangra', 'big beat', 'breakbeat', 'chanson', 'chill-out', 'country', 'dance', 'deep house', 'disco', 'downtempo', 'drum and bass', 'dub', 'electro', 'electronic', 'electronica', 'experimental', 'folk', 'free improvisation', 'funk', 'future jazz', 'hip hop', 'house', 'indie', 'indie rock', 'instrumental', 'jazz', 'jungle music', 'latin', 'lounge', 'metal', 'neofolk', 'pop', 'pop rap', 'rock', 'soul', 'tech house', 'techno', 'trance', 'tribal', 'tribal house', 'trip hop', 'world', 'world music']","London, England",51.50632,-0.12714,107,1998
SOIKALD12A81C231CB,TRAFJUT128F42358BC,Foam Born (A) The Backtrack (Album Version),Between The Buried And Me,"['acoustic', 'alternative metal', 'ballad', 'banda', 'bass', 'beat', 'beautiful', 'brutal', 'cover', 'death metal', 'deep', 'drummer', 'drums', 'epic', 'extreme metal', 'fusion', 'groove', 'group', 'grunge', 'guitar', 'guitarist', 'hardcore', 'hardcore punk', 'heavy', 'heavy metal', 'indie', 'instrumental', 'jazz', 'lyrics', 'math rock', 'mellow', 'metal', 'metalcore', 'new wave', 'noise', 'original', 'piano', 'polka', 'producer', 'progressive', 'progressive metal', 'progressive rock', 'raw', 'rock', 'singer', 'slow', 'smooth', 'soft', 'speed metal', 'technical', 'thrash metal', 'united states', 'vocal', 'vocalist', 'voice']","Charlotte, NC",35.2225,-80.83754,121,2007
SOAMXYQ12AB017C25E,TRAFJYB128F9311212,Love Dump (Clean Album Version),Static-X,"['aggressive', 'alternative', 'death metal', 'guitar', 'heavy', 'heavy metal', 'industrial', 'industrial metal', 'metal', 'nu metal', 'original', 'political', 'rap', 'raw', 'rock', 'soundtrack', 'thrash metal', 'united states', 'video game music']",Alabama,32.61436,-86.68073,130,1999
SOFSRSS12A8C13B685,TRAFVDV128F42936BA,Wrong End Of The Rainbow,Ronnie Milsap,"['60s', '70s', '80s', 'american', 'ballad', 'blue-eyed soul', 'blues', 'christmas music', 'classic', 'classic country', 'classic rock', 'contemporary country', 'country', 'country blues', 'country music', 'country pop', 'country rock', 'countrypolitan', 'disco', 'easy listening', 'electro', 'electronic', 'europop', 'folk', 'funk', 'germany', 'hip hop', 'industrial', 'jazz', 'male vocalist', 'nashville sound', 'northern soul', 'oldies', 'pop', 'pop rock', 'power electronics', 'reggae', 'rock', 'singer-songwriter', 'soft rock', 'soul', 'southern rock', 'standard', 'synthpop', 'traditional country', 'united states', 'vocal', 'world']","Robbinsville, NC",35.32689,-83.80489,70,1982
SOICNXT12A8BEE958B,TRAFAID128F4243DAF,Resurrection Man,Heaven 17,"['80s', 'alternative rock', 'ballad', 'big beat', 'blues', 'classic rock', 'dance', 'dance rock', 'disco', 'downtempo', 'dub', 'easy listening', 'electro', 'electronic', 'electronica', 'electropop', 'europop', 'freestyle', 'funk', 'germany', 'hard house', 'hip hop', 'house', 'indie rock', 'industrial', 'italian disco', 'jazz', 'new beat', 'new romantic', 'new wave', 'opera', 'pop', 'pop rap', 'pop rock', 'progressive house', 'progressive rock', 'punk', 'reggae', 'rock', 'singer-songwriter', 'ska', 'soft rock', 'soundtrack', 'synthpop', 'techno', 'trance']","London, England",51.50632,-0.12714,152,1996
SOAZSIZ12AB018AF81,TRAFAQY12903CA70F7,Your Silence,The Suicide Machines,"['80s', '90s', 'alternative', 'alternative pop rock', 'alternative rock', 'american', 'comedy', 'cover', 'detroit', 'electronica', 'emo', 'guitar', 'hardcore', 'hardcore punk', 'hip hop', 'indie', 'indie rock', 'industrial', 'metal', 'metalcore', 'new wave', 'oi', 'political', 'pop punk', 'post-grunge', 'punk', 'punk pop', 'punk revival', 'rock', 'ska', 'ska punk', 'skacore', 'skate punk', 'third wave ska revival', 'united states']","Detroit, MI",42.33168,-83.04792,145,2003
SOYGEQE12AF729A51E,TRAFAAS12903CF0BE2,Tired,Moonspell,"['acoustic', 'acoustic guitar', 'bass', 'beats', 'black', 'black metal', 'dark', 'dark metal', 'death metal', 'doom metal', 'golden oldies', 'gothic', 'gothic metal', 'grind', 'group', 'guitar', 'guitarist', 'heavy metal', 'influential', 'international', 'lyrical', 'lyrics', 'melodic', 'metal', 'moody', 'oldies', 'percussion', 'producer', 'rock', 'sexy', 'singer', 'stand-up comedy', 'sympho black metal', 'vocal', 'voice']",Portugal,39.55792,-7.84481,122,1999
SOBOPBU12AB0180EBE,TRAFTOE12903CF3F5E,Colombine,Georges Brassens,"['50s', '60s', 'acoustic', 'alternative', 'ambient', 'beautiful', 'canada', 'chanson', 'chanson francaise', 'classic', 'clever', 'country', 'easy listening', 'european', 'folk', 'folk rock', 'francophone', 'french', 'french music', 'french pop', 'guitar', 'gypsy', 'humorous', 'intellectual', 'jazz', 'lounge', 'lyrics', 'male vocalist', 'mellow', 'nederland', 'poet', 'poetry', 'pop', 'rock', 'singer-songwriter', 'song writer', 'spain', 'spoken word', 'world']","S�, France",46.71067,1.71819,60,1956
SOPOHPD12AB017F153,TRAFTRY128F9329C26,It Is Us,Mudhoney,"['90s', 'alternative', 'alternative pop rock', 'alternative rock', 'blues', 'british pop', 'chill-out', 'classic rock', 'country rock', 'death metal', 'doom metal', 'downtempo', 'dub', 'electro', 'electronic', 'experimental', 'folk rock', 'funk', 'garage punk', 'garage rock', 'germany', 'grunge', 'hard rock', 'heavy metal', 'hip hop', 'indie', 'indie rock', 'metal', 'modern rock', 'new wave', 'pop', 'pop rock', 'post-grunge', 'post-hardcore', 'psychedelic rock', 'punk', 'rock', 'singer-songwriter', 'soundtrack', 'space rock', 'stoner rock', 'techno', 'thrash metal', 'trance', 'trip hop', 'united states']","Seattle, WA",47.60356,-122.32944,152,2006
SOFKTPP12A8C1385CA,TRAFTDN128F427C29D,Hold On,Hot Chip,"['alternative', 'beats', 'club', 'dance rock', 'disco', 'electro', 'electronic', 'electronica', 'england', 'funk', 'funky', 'indie', 'indie rock', 'indietronica', 'london', 'melancholia', 'minimal', 'party music', 'pop', 'psychedelic', 'rap', 'rave', 'rock', 'synth', 'synthpop', 'techno', 'vocal']",London,51.50632,-0.12714,134,2008
SONPKNE12AB0180390,TRAFTMA128F933A3D7,Matador,Los Fabulosos Cadillacs,"['argentina', 'eclectic', 'folk', 'guitar', 'jazz', 'latin', 'punk', 'reggae', 'rock', 'salsa', 'singer', 'ska']",Buenos Aires.,-34.60852,-58.37354,194,1993
SOWCEQL12AF729E70C,TRAFTCT128F425A900,Close To You,Rick Astley,"['80s', 'adult contemporary', 'ballad', 'classic', 'club', 'cover', 'dance pop', 'england', 'male', 'pop', 'rock', 'soul']","Newton-le-Willows, Merseyside, England",53.45644,-2.63265,87,2005
SOFEYIV12A6D4FAC9A,TRAFKRN128F4215CC8,Summer Rain,James Last,"['60s', '70s', '80s', '90s', 'acoustic', 'ambient', 'avant-garde', 'big band', 'chill-out', 'classic', 'classical', 'club', 'comedy', 'composer', 'easy listening', 'folk', 'german', 'germany', 'guitar', 'instrumental', 'instrumental pop', 'jazz', 'latin', 'lounge', 'oldies', 'orchestra', 'orchestral pop', 'pop', 'pop rock', 'punk', 'space age pop', 'symphony', 'tango', 'traditional pop']","Bremen, Germany",53.07516,8.80466,84,1998
SOWPLTX12A5891F918,TRAFKHA12903CF0E89,At Night,Shakedown,"['acid jazz', 'alternative hip hop', 'ambient', 'big beat', 'breakbeat', 'chill-out', 'club', 'dance', 'dancehall', 'deep house', 'disco', 'disco house', 'downtempo', 'dub', 'electro', 'electronic', 'electronica', 'eurodance', 'europop', 'female vocalist', 'french', 'funky house', 'future jazz', 'hard house', 'hip hop', 'house', 'minimal', 'pop', 'pop rap', 'pop rock', 'progressive', 'progressive house', 'progressive trance', 'rap', 'reggae', 'rock', 'ska', 'soul', 'swedish', 'tech house', 'techno', 'trance', 'tribal house', 'trip hop', 'uk garage', 'vocal house', 'world']",California,37.27188,-119.27023,124,2001
SOGFHXF12A8C136B2A,TRAFELG128F427C373,Special,Wilshire,"['adult contemporary', 'alternative pop rock', 'alternative rock', 'ccm', 'christian', 'electronic', 'english', 'greensboro', 'indie', 'north carolina', 'pop rock', 'rock', 'synthpop']","GREENSBORO, North Carolina",36.06899,-79.7947,130,2003
SOUZRAZ12A8C13835F,TRAFEOY128F4259E97,Out Of My Darkness,Legacy Five,"['america', 'bass', 'california', 'christian', 'christian music', 'classic', 'country', 'country gospel', 'deep', 'gospel', 'group', 'house', 'london', 'piano', 'producer', 'quartet', 'r&b', 'roots', 'singer', 'smooth', 'solo', 'song writer', 'songs', 'soul', 'southern', 'southern gospel', 'spiritual', 'tennessee', 'tenor', 'traditional', 'traditional gospel', 'united states', 'up beat', 'voice', 'worship music']",Tennessee,35.83073,-85.97874,90,2009
SOFYSKU12A8C13A72B,TRAFEZF128F426C497,Follow You Home (Album Version),Nickelback,"['acoustic', 'alternative metal', 'alternative rock', 'canada', 'country', 'group', 'guitar', 'hard rock', 'heavy', 'indie', 'lyrics', 'mellow', 'metal', 'pop', 'post-grunge', 'rock', 'soundtrack']","Hanna, Alberta, Canada",49.26044,-123.11403,140,2005
SORCRQT12A8C142A5A,TRAFOKY128F92ED751,I Did it for You,David Cook,"['00s', 'acoustic', 'alternative', 'alternative country', 'alternative rock', 'american', 'american idol', 'ballad', 'beautiful', 'dance', 'electronic', 'emo', 'english', 'funk', 'funky', 'gospel', 'grunge', 'guitar', 'hard rock', 'idol', 'indie', 'indie rock', 'male vocalist', 'melancholia', 'modern rock', 'pop', 'pop rock', 'post-grunge', 'punk', 'rock', 'romantic', 'sexy', 'singer-songwriter', 'smooth jazz', 'soft rock', 'soul', 'techno', 'trance']","Tulsa, Oklahoma",36.15398,-95.99277,82,2008
SOWHSLN12AB01875F0,TRAIXTR128F9352D40,Blåsut,Sofia Karlsson,"['acoustic', 'chanson', 'contemporary folk', 'country', 'female', 'female vocalist', 'folk', 'nordic', 'nordic folk', 'scandinavia', 'scandinavian folk', 'singer-songwriter', 'stockholm', 'sweden', 'swedish', 'swedish folkmusic', 'world']",Sweden,62.19845,17.55142,205,2009
SOOGKOY12B34F33114,TRAIZQI128F42A51F9,Refuge,Matisyahu,"['alternative rock', 'black', 'contemporary reggae', 'dancehall', 'dub', 'guitar', 'hip hop', 'jam', 'pop', 'posi', 'rap', 'reggae', 'rock', 'soul', 'united states', 'uplifting']","Brooklyn, NY",40.65507,-73.94888,73,2004
SOREZNH12A8C1300AB,TRAIZLC12903CE6A57,Backseat Driver,Debbie Davies,"['american', 'berlin', 'blues', 'blues guitar', 'blues guitar women', 'blues-rock', 'california', 'classic rock', 'contemporary blues', 'contemporary jazz', 'electric blues', 'female blues vocalist', 'female guitarist', 'female vocalist', 'gramusels bluesrock', 'guitar', 'jazz', 'jazz rock', 'latin jazz', 'los angeles', 'modern blues', 'modern electric blues', 'new blues', 'r&b', 'rock']","Los Angeles, CA",34.05349,-118.24532,125,1998
SORXBDA12AB018553E,TRAIMGT128F935F8F2,You're Looking Good,Dee Clark,"['50s', '60s', '70s', 'american', 'ballad', 'blues', 'blues-rock', 'chicago soul', 'classic rock', 'disco', 'doo-wop', 'electronic', 'euro-house', 'funk', 'funk soul', 'german pop', 'house', 'male', 'male vocalist', 'mestizo', 'new orleans', 'oldies', 'pop', 'pop rock', 'r&b', 'rock', ""rock 'n roll"", 'rockabilly', 'scandinavia', 'soft rock', 'soul', 'southern soul', 'synthpop', 'united states', 'vocal']","Blythesville, AR",34.7519,-92.13055,111,2000
SOOCPDS12A8AE469F0,TRAIBXQ128F425E6A5,My Party (Kenna Remix),Kings Of Leon,"['70s', 'acoustic', 'alternative', 'alternative rock', 'american trad rock', 'blues', 'classic', 'classic rock', 'country', 'experimental', 'garage', 'garage rock', 'guitar', 'moody', 'nashville', 'pop', 'punk', 'reggae', 'rock', 'soul', 'southern rock', 'stoner', 'swamp rock']","Nashville, Tennessee",36.16778,-86.77836,127,2007
SOEGATN12A6D4F73B9,TRAIDUU128F145B15D,Mama's Boy,Suzi Quatro,"['album rock', 'classic', 'cover', 'female', 'glam', 'glam rock', 'guitar', 'hard rock', 'pop', 'punk', 'rock', 'soft rock', 'teen pop', 'theater']","Detroit, MI",42.33168,-83.04792,168,1979
SOENTVS12A8C136556,TRAIDPY128F425E9D0,Informer,Sugar Minott,"['70s', '80s', 'blues', 'canada', 'classic rock', 'country', 'dancehall', 'disco', 'downtempo', 'dub', 'dubstep', 'electronic', 'female vocalist', 'folk', 'french', 'funk', 'germany', 'gothic', 'hip hop', 'indie rock', 'italy', 'jamaica', 'japan', 'lovers rock', 'male vocalist', 'motown', 'neo soul', 'northern soul', 'oldies', 'pop', 'r&b', 'raga', 'reggae', 'rock', ""rock 'n roll"", 'rock steady', 'roots', 'roots reggae', 'roots rock', 'singer-songwriter', 'ska', 'soca', 'soul', 'southern soul', 'trip hop', 'united states', 'world']","Kingston, Jamaica",18.01571,-76.79731,155,2008
SOVJMFO12AB017E9A7,TRAIPAC128F9320FAA,La Matanza,Grace Gale,"['00s', 'alternative', 'alternative metal', 'alternative rock', 'american', 'colorado', 'denver', 'emo', 'emocore', 'experimental', 'grind', 'hardcore', 'heavy metal', 'indie', 'metal', 'metalcore', 'pop', 'post-hardcore', 'punk', 'rap', 'rock', 'screamo']","Denver, CO",39.74001,-104.99226,155,2008
SOQRTCV12A67020430,TRAIPZY128E0787299,Runaway Train (LP Version),Geddy Lee,"['70s', 'album rock', 'alternative', 'alternative rock', 'arena rock', 'bass', 'blues', 'canada', 'canadian', 'classic', 'classic rock', 'drums', 'electronic', 'female vocalist', 'funk', 'germany', 'guitar', 'guitar virtuoso', 'hard rock', 'heavy metal', 'instrumental rock', 'jam', 'jazz', 'male', 'metal', 'oldies', 'pop', 'progressive', 'progressive metal', 'progressive rock', 'rock', 'singer', 'singer-songwriter', 'solo']","Willowdale, Ontario, Canada",43.7698,-79.4138,120,2000
SOSEMEI12A58A7C561,TRAIPAB128F42626AE,Two-Sided Politics,Suicidal Tendencies,"['80s', '90s', 'alternative', 'alternative metal', 'alternative pop rock', 'alternative rock', 'american', 'american underground', 'black metal', 'california', 'crossover', 'crossover thrash', 'death metal', 'doom metal', 'electronic', 'emo', 'funk', 'funk metal', 'gothic', 'gothic metal', 'grunge', 'hard rock', 'hardcore', 'hardcore punk', 'heavy metal', 'hip hop', 'indie', 'jazz', 'melodic death metal', 'metal', 'metalcore', 'noise', 'progressive metal', 'progressive rock', 'punk', 'punk metal', 'rap', 'rapcore', 'rock', 'skate punk', 'speed metal', 'thrash metal', 'united states']","Venice, CA",34.05349,-118.24532,235,1987
SOAZHQF12A8C13460C,TRAIPWD128F4247FEF,L.A. Arteest Café,Stew,"['adult contemporary', 'blues', 'brill building pop', 'cabaret', 'indie pop', 'new york', 'pop', 'pop underground', 'power pop', 'rock', 'singer-songwriter', 'urban blues', 'vocal']",New York,40.71455,-74.00712,117,2003
SOBGACN12A8C13E14D,TRAISVG128F42706A4,We're Together Again,Ray Pillow,"['80s', 'country', 'country pop', 'country rock', 'folk', 'guitar', 'indie', 'rock', 'singer', 'song writer', 'united states', 'world']","Lynchburg, VA",37.41402,-79.14284,98,1998
SOUKPYI12A8C1349EB,TRAINIF128F426416B,The Call,Backstreet Boys,"['adult contemporary', 'ballad', 'boy band', 'country', 'group', 'international', 'pop', 'rock', 'solo', 'soul', 'teen pop', 'vocal']","Orlando, FL",28.53823,-81.37739,104,2000
SOBYJFO12A8C1365DD,TRAIWLU128F427DAB8,The Keys,Jerry Goldsmith,"['00s', '60s', '70s', '80s', '90s', 'alternative', 'ambient', 'american', 'california', 'chill-out', 'classic', 'classical', 'club', 'composer', 'contemporary', 'contemporary classical music', 'dance', 'dark ambient', 'downtempo', 'easy listening', 'electronic', 'experimental', 'film music', 'germany', 'hard rock', 'house', 'instrumental', 'jazz', 'lounge', 'metal', 'modern classical', 'orchestra', 'original score', 'piano', 'pop', 'pop rock', 'r&b', 'rock', 'smooth jazz', 'soundtrack', 'techno', 'trance', 'united states', 'vocal']","Los Angeles, CA",34.05349,-118.24532,131,1997
SODVGUA12AB017D708,TRAIQVJ128F93235B3,Spoonful,Robben Ford,"['70s', '80s', 'acid jazz', 'american', 'berlin', 'blues', 'blues guitarist', 'blues-rock', 'california', 'classic', 'classic rock', 'contemporary blues', 'contemporary jazz', 'crossover jazz', 'easy listening', 'electronic', 'fusion', 'gramusels bluesrock', 'guitar', 'guitar blues', 'guitar god', 'guitar hero', 'guitar virtuoso', 'hip hop', 'instrumental', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz rock', 'latin jazz', 'lyrics', 'male vocalist', 'modern blues', 'modern electric blues', 'pop rock', 'r&b', 'rock', 'smooth jazz', 'soul', 'soul blues', 'united states']","Ukiah, CA",39.15093,-123.2079,126,2009
SOPHRUQ12A6D4FAE96,TRAIIVU128F14AD113,The Lull Before The Storm,Ron Goodwin,"['50s', 'british', 'british 20century composer', 'classical', 'composer', 'contemporary classical music', 'easy listening', 'england', 'film music', 'film score composer', 'instrumental', 'jazz', 'lounge', 'male', 'movie score composer', 'orchestra', 'rock', 'soundtrack', 'space age pop']","Plymouth, Devon, England",50.3758,-4.13689,71,1999
SOVMXWO12AB0181DC9,TRAIIEV128F934712A,Broke Down,Radio Moscow,"['00s', '70s rock', 'alternative', 'alternative rock', 'american', 'blues', 'blues-rock', 'bluesy', 'classic rock', 'garage', 'garage rock', 'garage rock revival', 'hard blues', 'hard rock', 'hard rock 70s', 'indie', 'indie rock', 'iowa', 'jam', 'post rock', 'power trio', 'progressive', 'progressive rock', 'psychedelic', 'psychedelic rock', 'punk', 'punk blues', 'retro', 'rock', ""rock 'n roll"", 'rockers', 'stoner', 'stoner rock']","Ames, IA",42.02534,-93.6202,163,2009
SOZLFDW12A8C137028,TRAIRRA128F42788ED,Pickled Heads,Elliot Goldenthal,"['90s', 'abstract', 'alternative', 'ambient', 'american', 'avant-garde', 'christmas music', 'classical', 'club', 'composer', 'dance', 'downtempo', 'easy listening', 'electronic', 'electronica', 'experimental', 'film music', 'flamenco', 'goa', 'hard rock', 'house', 'indie', 'industrial', 'instrumental', 'instrumental rock', 'intelligent dance music', 'jazz', 'latin', 'metal', 'modern classical', 'neoclassical', 'opera', 'original score', 'r&b', 'rock', 'singer-songwriter', 'soundtrack', 'spanish', 'sympho black metal', 'tango', 'techno', 'trance', 'united states']","New York, NY",40.71455,-74.00712,141,2000
SOBYNHP12A8C13C6AB,TRAIRHS128F4287576,Need More Blues,Sleepy John Estes,"['60s', 'acoustic', 'acoustic blues', 'big band', 'blues', 'blues guitar', 'blues-rock', 'cajun', 'chicago blues', 'classic blues', 'contemporary jazz', 'country', 'country blues', 'delta blues', 'folk', 'gospel', 'guitar', 'hi fidelity', 'hip hop', 'jazz', 'louisiana blues', 'memphis blues', 'mississippi', 'piano blues', 'piedmont blues', 'ragtime', 'relax', 'rock', 'singer-songwriter', 'smooth jazz', 'soul', 'swing', 'texas blues', 'united states', 'world']","Ripley, TN",35.74595,-89.53176,131,1993
SOFWOXM12A67ADEA89,TRAIRNT128EF33FF36,"Beauty Queen (12"" Spoon Club Mix)",SNAP!,"['alternative rock', 'ballad', 'bhangra', 'breakbeat', 'classic rock', 'club', 'dance', 'dance pop', 'deep house', 'disco', 'downtempo', 'drum and bass', 'dub', 'electro', 'electronic', 'electronica', 'eurodance', 'europop', 'funk', 'germany', 'happy hardcore', 'hard house', 'hard trance', 'hardcore', 'hip hop', 'hip house', 'house', 'indie rock', 'italian disco', 'new beat', 'new wave', 'oldies', 'pop', 'pop rap', 'pop rock', 'power pop', 'progressive house', 'progressive trance', 'punk', 'rap', 'reggae', 'rock', 'soft rock', 'tech house', 'techno', 'trance']",Germany,51.16418,10.45415,130,2005
